substrate,eps_r,tan_delta,h_mm,h_over_lambda0,W_mm,L_mm,area_mm2,eps_eff,R_edge_ohm,matchable_by_inset,inset_mm,Q_rad,Q_c,Q_d,Q_t,efficiency,bandwidth_pct,directivity_dBi,gain_dBi,in_thin_substrate_range
RT/duroid 5880,2.2,0.0009,2.128841,0.01733898305084746,48.532148695626454,40.27012710797674,1954.395796796105,2.085646985250746,231.2699944081761,True,13.936079319882795,33.34225801821535,1591.7966703984557,1111.111111111111,31.725696206029887,0.9515161267331592,2.2288150948162126,7.243470880984901,7.027632414066271,True
RT/duroid 5880,2.2,0.0009,2.226646,0.018135593220338985,48.532148695626454,40.20738815597312,1951.3509406484575,2.081844888540124,231.69603012905247,True,13.92054944222899,31.78797788019605,1664.9290687452078,1111.111111111111,30.340671070183962,0.9544699944278695,2.330558199981575,7.246981160550746,7.044603961297246,True
RT/duroid 5880,2.2,0.0009,2.324452,0.01893220338983051,48.532148695626454,40.143983718088236,1948.2737870410658,2.078130715081393,232.04501776368292,True,13.903639713435735,30.36379889292764,1738.06146709196,1111.111111111111,29.061902907600032,0.9571234156200775,2.4331060822296378,7.250421526437943,7.060100938344379,True
RT/duroid 5880,2.2,0.0009,2.422258,0.019728813559322034,48.532148695626454,40.07994266757291,1945.1657372548316,2.0745011275920193,232.32743998820493,True,13.885524240415188,29.054005079786005,1811.193865438712,1111.111111111111,27.87784011232704,0.959517974742929,2.5364478674986155,7.253794344084563,7.074325492366417,True
RT/duroid 5880,2.2,0.0009,2.520064,0.02052542372881356,48.532148695626454,40.01529244983154,1942.0281232742032,2.070952963480286,232.5520075734824,True,13.866347579514388,27.84531814851182,1884.326263785464,1111.111111111111,26.778512549140515,0.9616881518939183,2.640575532129607,7.257101866339076,7.087444521561569,True
RT/duroid 5880,2.2,0.0009,2.61787,0.021322033898305084,48.532148695626454,39.95005917097296,1938.8622120847351,2.0674832232615645,232.7260127658247,True,13.846230854533433,26.726442242328073,1957.4586621322162,1111.111111111111,25.755276660405038,0.9636627436933993,2.7454833384103075,7.260346240340413,7.09959693019858,True
RT/duroid 5880,2.2,0.0009,2.715676,0.022118644067796615,48.532148695626454,39.88426767969949,1935.6692096473441,2.0640890598997674,232.85560266680758,True,13.825276420931981,25.687707058264404,2030.5910604789685,1111.111111111111,24.800606814033515,0.9654659622901031,2.851167395238055,7.263529513886656,7.110899186287193,True
RT/duroid 5880,2.2,0.0009,2.813482,0.02291525423728814,48.532148695626454,39.817941643122566,1932.4502645778011,2.0607677689879034,232.9459926780606,True,13.803571460936775,24.720785396387136,2103.7234588257206,1111.111111111111,23.907923780105218,0.9671182932399585,2.9576253129806003,7.266653641337007,7.1214496226977,True
RT/duroid 5880,2.2,0.0009,2.911288,0.023711864406779665,48.532148695626454,39.75110361703303,1929.2064715571016,2.0575167796907707,233.0016345942812,True,13.781190782971418,23.818467636770045,2176.8558571724725,1111.111111111111,23.07145310760408,0.9686371709314854,3.0648559300460847,7.269720489087124,7.131331797566326,True
RT/duroid 5880,2.2,0.0009,3.009094,0.02450847457627119,48.532148695626454,39.68377511110248,1925.938874495826,2.0543336463808473,233.02635005647826,True,13.75819902227702,22.974480192292713,2249.988255519225,1111.111111111111,22.286107666291304,0.97003751465801,3.172853210601873,7.2727318406541075,7.140617143047676,True
RT/duroid 5880,2.2,0.0009,3.1069,0.025305084745762714,48.532148695626454,39.61597664944429,1922.648469473296,2.051216040905542,233.02343731313647,True,13.734652386193384,22.183338247139112,2323.1206538659767,1111.111111111111,21.547389796064106,0.9713321573159972,3.281622614204279,7.275689401403755,7.149367070432752,True
RT/duroid 5880,2.2,0.0009,3.204706,0.02610169491525424,48.532148695626454,39.547727826922454,1919.3362074703646,2.048161745430243,232.99575724206306,True,13.710600049836337,21.440225456728914,2396.253052212729,1111.111111111111,20.85130943215926,0.9725321906824992,3.3911678344256706,7.278594802949666,7.157634656185767,True
RT/duroid 5880,2.2,0.0009,3.302512,0.026898305084745767,48.532148695626454,39.47904736155822,1916.0029969128232,2.04516864580717,232.94580313148992,True,13.686085280917974,20.740895020079726,2469.385450559481,1111.111111111111,20.194315302884107,0.9736472453736223,3.501486756128272,7.281449607250934,7.165466002150074,True
RT/duroid 5880,2.2,0.0009,3.400318,0.02769491525423729,48.532148695626454,39.40995314335252,1912.6497060408556,2.042234725424981,232.8757576488543,True,13.661146352934,20.081587821653034,2542.517848906233,1111.111111111111,19.573236870228516,0.9746857192798078,3.612633468771171,7.284255310432699,7.172901340388562,True
RT/duroid 5880,2.2,0.0009,3.498124,0.028491525423728816,48.532148695626454,39.340462279811476,1909.2771651184942,2.0393580594984755,232.7875396310561,True,13.635817291671236,19.458964302176636,2615.650247252985,1111.111111111111,18.98523513665727,0.9756549650761025,3.7245135214863896,7.287013346351577,7.179975936372748,True
RT/duroid 5880,2.2,0.0009,3.59593,0.02928813559322034,48.532148695626454,39.270591138437005,1905.8861684957753,2.036536809761651,232.68284273488524,True,13.610128489451675,18.87004744478233,2688.7826455997374,1111.111111111111,18.4277608000982,0.9765614450107583,3.837179833789735,7.2897250899259785,7.186720831803022,True
RT/duroid 5880,2.2,0.0009,3.693736,0.030084745762711865,48.532148695626454,39.20035538641964,1902.4774765351194,2.0337692195308783,232.56316753702222,True,13.584107213677688,18.31217481643019,2761.9150439464893,1111.111111111111,17.898518524213394,0.9774108593674165,3.950635661090461,7.292391860249526,7.193163459034642,True
RT/duroid 5880,2.2,0.0009,3.791542,0.030881355932203394,48.532148695626454,39.12977002775017,1899.0518174124386,2.031053609108061,232.42984833119917,True,13.557778030340563,17.782958029694367,2835.0474422932416,1111.111111111111,17.39543631843357,0.9782082536204774,4.064934540420654,7.295014923504204,7.199328152056561,True
RT/duroid 5880,2.2,0.0009,3.889348,0.03167796610169492,48.532148695626454,39.058849437947316,1895.609888802545,2.0283883714964523,232.28407560814728,True,13.531163158680187,17.280248318877867,2908.1798406399935,1111.111111111111,16.916639204321733,0.9789581082490054,4.179980245672894,7.2975954956883236,7.2052365736220985,True
RT/duroid 5880,2.2,0.0009,3.987154,0.03247457627118644,48.532148695626454,38.98760739658118,1892.152359457584,2.0257719684043116,232.12691500180358,True,13.504282769765863,16.802107180708425,2981.312238986746,1111.111111111111,16.460426491218378,0.9796644143609349,4.295826750528819,7.300134745173211,7.210908074030287,True
RT/duroid 5880,2.2,0.0009,4.08496,0.033271186440677974,48.532148695626454,38.916057117757006,1888.6798706864754,2.0232029265138105,231.95932332821124,True,13.47715523913761,16.346781230927277,3054.444637333498,1111.111111111111,16.025252102274496,0.9803307376473318,4.4124781976441465,7.30263379510121,7.2163599938906176,True
RT/duroid 5880,2.2,0.0009,4.182766,0.034067796610169496,48.532148695626454,38.8442112787094,1885.1930377426547,2.020679833994637,231.78216222078794,True,13.44979736160867,15.912680586831064,3127.57703568025,1111.111111111111,15.60970748772523,0.9809602726924233,4.529938872950009,7.305093725636578,7.221607920742658,True
RT/duroid 5880,2.2,0.0009,4.280572,0.03486440677966102,48.532148695626454,38.77208204664469,1881.6924511267894,2.0182013372435534,231.5962097690934,True,13.422224534739216,15.498360211931525,3200.709434027002,1111.111111111111,15.212506740151104,0.981555889276573,4.6482131841590215,7.307515576079931,7.226665907476565,True
RT/duroid 5880,2.2,0.0009,4.378378,0.035661016949152545,48.532148695626454,38.69968110395776,1878.1786778106034,2.015766137832803,231.40217049186572,True,13.394450916242507,15.102503759650482,3273.841832373754,1111.111111111111,14.832473590090055,0.9821201720020842,4.76727445416205,7.309900346855908,7.231546658984811,True
RT/duroid 5880,2.2,0.0009,4.476184,0.03645762711864407,48.532148695626454,38.62701967193849,1874.652262387407,2.0133729896517347,231.20068391436402,True,13.366489559597893,14.723909533907351,3346.9742307205065,1111.111111111111,14.468530012516222,0.9826554543273293,4.887193603475475,7.312249001383036,7.236261692275504,True
RT/duroid 5880,2.2,0.0009,4.57399,0.0372542372881356,48.532148695626454,38.554108533074874,1871.1137281545105,2.011020696227355,230.99233197150366,True,13.338352531361739,14.361478249821111,3420.106629067259,1111.111111111111,14.11968621761654,0.9831638478993217,5.007981298239653,7.314562467833998,7.240821474322448,True
RT/duroid 5880,2.2,0.0009,4.671796,0.038050847457627116,48.532148695626454,38.48095805204981,1867.5635781322453,2.0087081082107203,230.77764541925308,True,13.310051013040798,14.014202330796897,3493.2390274140103,1111.111111111111,13.785031834736943,0.9836472679178935,5.129552168292908,7.316841640793825,7.245235541162493,True
RT/duroid 5880,2.2,0.0009,4.769602,0.038847457627118644,48.532148695626454,38.40757819552181,1864.0022960239646,2.0064341210171666,230.55710940526535,True,13.281595389890022,13.681156521526828,3566.3714257607626,1111.111111111111,13.463728127742963,0.9841074551378935,5.251960801077567,7.319087382823035,7.249512601135858,True
RT/duroid 5880,2.2,0.0009,4.867408,0.03964406779661017,48.532148695626454,38.33397855077244,1860.4303471210435,2.0041976726093833,230.3311683241676,True,13.252995328590913,13.36148963187077,3639.503824107515,1111.111111111111,13.155001104466953,0.9845459950130646,5.375211877376122,7.321300525932081,7.253660624668038,True
RT/duroid 5880,2.2,0.0009,4.965214,0.0404406779661017,48.532148695626454,38.26016834329666,1856.8481791565737,2.001997741413211,230.1002300621147,True,13.224259845437391,13.05441725573692,3712.636222454267,1111.111111111111,12.858135403296563,0.9849643344015147,5.499310154855079,7.3234818729730495,7.257686922588275,True
RT/duroid 5880,2.2,0.0009,5.06302,0.04123728813559323,48.532148695626454,38.18615645340659,1853.2562231111845,1.9998333443568848,229.86466971818336,True,13.19539736638805,12.759215333168429,3785.76862080102,1111.111111111111,12.572468857022692,0.9853637961842154,5.624260454933473,7.325632198954075,7.261598214650451,True
RT/duroid 5880,2.2,0.0009,5.160826,0.04203389830508475,48.532148695626454,38.11195143191372,1849.6548939741303,1.9977035350251662,229.62483287619148,True,13.166415780124195,12.475214443819857,3858.901019147771,1111.111111111111,12.29738764839405,0.9857455920916934,5.750067652266397,7.327752252281494,7.265400689652597,True
RT/duroid 5880,2.2,0.0009,5.258631,0.04283050847457628,48.532148695626454,38.03756151494986,1846.0445914625848,1.995607401920495,229.38103848898743,True,13.13732248507284,12.20179473664217,3932.0334174945233,1111.111111111111,12.032321983896734,0.9861108339876832,5.8767366662976785,7.329842755934469,7.2691000583294585,True
RT/duroid 5880,2.2,0.0009,5.356437,0.043627118644067805,48.532148695626454,37.9629946379821,1842.425700701817,1.9935440668239055,229.13358142769883,True,13.10812443120478,11.93838141449506,4005.1658158412756,1111.111111111111,11.776742222474732,0.9864605438201135,6.004272454459447,7.331904408576334,7.272701600009476,True
RT/duroid 5880,2.2,0.0009,5.454243,0.044423728813559334,48.532148695626454,37.888258449073696,1838.7985928687701,1.9915126832490104,228.8827347404937,True,13.078828157294891,11.68444070406367,4078.2982141880284,1111.111111111111,11.530155404549042,0.986795662417888,6.132680006690058,7.333937885606736,7.276210203875772,True
RT/duroid 5880,2.2,0.0009,5.552049,0.04522033898305085,48.532148695626454,37.81336032143828,1835.1636258013443,1.9895124349828708,228.62875165878498,True,13.049439824228939,11.439476251266088,4151.430612534779,1111.111111111111,11.292102134035158,0.9871170572853264,6.261964341013285,7.335943840158236,7.27963040554449,True
RT/duroid 5880,2.2,0.0009,5.649855,0.046016949152542376,48.532148695626454,37.73830736533185,1831.5211445755403,1.9875425347080427,228.37186738327352,True,13.019965244855852,11.20302589061948,4224.563010881532,1111.111111111111,11.062153772314783,0.9874255295238894,6.39213049997619,7.337922904040858,7.282966419568507,True
RT/duroid 5880,2.2,0.0009,5.747661,0.046813559322033904,48.532148695626454,37.66310643932355,1827.871482052457,1.9856022227005115,228.11230067757236,True,12.990409910812613,10.974658744046105,4297.695409228284,1111.111111111111,10.839909908461761,0.9877218199921299,6.523183547785534,7.339875688637764,7.286222168386226,True
RT/duroid 5880,2.2,0.0009,5.845467,0.04761016949152543,48.532148695626454,37.58776416098336,1824.2149593969834,1.9836907655986302,227.85025529324272,True,12.960779016688571,10.753972610557593,4370.827807575037,1111.111111111111,10.62499607459935,0.9880066147991096,6.655128568015456,7.341802785755035,7.289401308161027,True
RT/duroid 5880,2.2,0.0009,5.943273,0.048406779661016947,48.532148695626454,37.51228691702228,1820.551886569928,1.981807455238523,227.58592124676431,True,12.93107748184549,10.540591613331348,4443.960205921788,1111.111111111111,10.417061679196124,0.9882805502132359,6.787970661783711,7.343704768428337,7.2925072518944525,True
RT/duroid 5880,2.2,0.0009,6.041079,0.049203389830508475,48.532148695626454,37.4366808729178,1816.8825627951614,1.979951607551762,227.31947596616007,True,12.901309970166205,10.334164075028264,4517.0926042685405,1111.111111111111,10.215778134489918,0.9885442170572445,6.921714946314974,7.345582191689044,7.295543190143324,True
RT/duroid 5880,2.2,0.0009,6.138885,0.05,48.532148695626454,37.36095198205558,1813.2072770032812,1.9781225615214137,227.0510853226188,True,12.871480907968701,10.134360595915497,4590.225002615292,1111.111111111111,10.020837157147636,0.9887981646505044,7.05636655382426,7.3474355932921975,7.298512109626153,True
RO4003C,3.55,0.0027,0.368333,0.003,40.70041245692691,32.52556563184108,1323.8039366107787,3.4859412468414392,111.95854743603037,True,8.685373138067561,251.50387302764076,275.41350015691756,370.3703703703703,97.02157365927734,0.38576572396805386,0.7288143629110615,6.312192857451329,2.1754292286109527,True
RO4003C,3.55,0.0027,0.466139,0.0037966101694915256,40.70041245692691,32.504850933264365,1322.9608398347852,3.4704924961770653,137.78220301732702,True,9.56322957987426,198.5375504107387,348.54589850366966,370.3703703703703,94.2872029703953,0.47490866476055504,0.7499502093116618,6.317564324547671,3.0836652585941584,True
RO4003C,3.55,0.0027,0.563945,0.004593220338983051,40.70041245692691,32.48198615082746,1322.0302337588655,3.4556203180806113,158.35999969326366,True,10.071655804384939,163.92668837953235,421.67829685042176,370.3703703703703,89.51137860763932,0.5460451833224221,0.7899632151161475,6.322779239188563,3.6950650445457867,True
RO4003C,3.55,0.0027,0.661751,0.005389830508474577,40.70041245692691,32.45709548075563,1321.017173220613,3.441289717993512,174.76703635532797,True,10.397868499901282,139.53340469503198,494.8106951971739,370.3703703703703,84.12043746071691,0.6028695253625671,0.8405886915825963,6.32784551573068,4.130078827076549,True
RO4003C,3.55,0.0027,0.759557,0.006186440677966102,40.70041245692691,32.43029383166773,1319.9263350482095,3.4274686044944334,187.96389575170537,True,10.62123147943855,121.41133028596145,567.943093543926,370.3703703703703,78.75750048071527,0.6486832842965878,0.8978091120178873,6.3327705012006055,4.453097570046783,True
RO4003C,3.55,0.0027,0.857363,0.006983050847457628,40.70041245692691,32.40168770728907,1318.762053987204,3.4141274868065685,198.70266273687517,True,10.781144522082785,107.41482326178387,641.0754918906781,370.3703703703703,73.69424444320839,0.6860714583461721,0.9594739755785354,6.3375610276206,4.701254551294356,True
RO4003C,3.55,0.0027,0.955169,0.007779661016949153,40.70041245692691,32.37137598760298,1317.528354493701,3.4012392099562856,207.54783994939663,True,10.899305122392844,96.27703140765591,714.2078902374303,370.3703703703703,69.02813822479193,0.7169741029146733,1.0244187320368847,6.342223458468965,4.897258150929781,True
RO4003C,3.55,0.0027,1.052975,0.008576271186440679,40.70041245692691,32.339450622085366,1316.2289789492959,3.3887787221670105,214.91870111487393,True,10.988594600559216,87.20176141188726,787.3402885841824,370.3703703703703,64.77624904512224,0.7428318877546435,1.0916469776615998,6.346763730044824,5.0556691155450135,True
RO4003C,3.55,0.0027,1.150781,0.009372881355932203,40.70041245692691,32.30599724658048,1314.8674127681707,3.3767228699517697,221.12750996478036,True,11.057114574403638,79.66347237849439,860.4726869309345,370.3703703703703,60.920051762928374,0.7647175040712145,1.1607372124156676,6.351187388391822,5.1861976996512835,True
RO4003C,3.55,0.0027,1.248587,0.01016949152542373,40.70041245692691,32.271095733646646,1313.4469067963928,3.365050217088882,226.40883971638485,True,11.110200703368063,73.30127217258604,933.6050852776866,370.3703703703703,57.42689142676422,0.7834364905912413,1.2313350311852067,6.3554996223394165,5.295537583114241,True
RO4003C,3.55,0.0027,1.346393,0.010966101694915254,40.70041245692691,32.23482068475966,1311.9704973447974,3.3537408842591594,230.94086559066943,True,11.151502423221293,67.85911610987445,1006.7374836244387,370.3703703703703,54.260180608683,0.7996004622404356,1.3031922585513827,6.35970529314015,5.388435658211405,True
RO4003C,3.55,0.0027,1.444199,0.01176271186440678,40.70041245692691,32.19724187155707,1310.4410241478101,3.3427764066142283,234.86054895337043,True,11.183596244915924,63.15030516954252,1079.8698819711908,370.3703703703703,51.384098206563166,0.8136793332765364,1.3761308051928631,6.363808961114101,5.46834181557752,True
RO4003C,3.55,0.0027,1.542005,0.012559322033898307,40.70041245692691,32.1584246322948,1308.8611464993967,3.332139606953616,238.27443800213115,True,11.208351034653086,59.03549488911303,1153.0022803179431,370.3703703703703,48.76558957040958,0.8260384648592594,1.4500202840151826,6.367814909654838,5.53781761878091,True
RO4003C,3.55,0.0027,1.639811,0.013355932203389832,40.70041245692691,32.118430228836196,1307.2333577826626,3.3218144825285303,241.2663879482791,True,11.227154418469716,55.40857407303056,1226.1346786646952,370.3703703703703,46.375049246712145,0.8369652174334627,1.5247636467210417,6.371727166903459,5.598801266661699,True
RO4003C,3.55,0.0027,1.737617,0.014152542372881358,40.70041245692691,32.07731616877193,1305.559998580268,3.31178610377511,243.90312627107372,True,11.241057968583208,52.187312524675015,1299.2670770114473,370.3703703703703,44.18637601983681,0.846688091074718,1.600292686767496,6.375549525356422,5.652784038663992,True
RO4003C,3.55,0.0027,1.835423,0.014949152542372883,40.70041245692691,32.035136496658986,1303.8432685279731,3.30204052351926,246.23830555089978,True,11.250873090811055,49.30699888908621,1372.3994753581994,370.3703703703703,42.17674650083855,0.8553906636198477,1.6765422628399196,6.379285559638382,5.700930616923118,True
RO4003C,3.55,0.0027,1.933229,0.015745762711864408,40.70041245692691,31.991942057845684,1302.0852370524265,3.2925646953969636,248.31548707309142,True,11.25723600716769,46.71600968313558,1445.5318737049515,370.3703703703703,40.32628034868011,0.8632218509715277,1.7534709177283971,6.382938642641632,5.744162894935229,True
RO4003C,3.55,0.0027,2.031035,0.016542372881355932,40.70041245692691,31.947780737905788,1300.2878531162303,3.28334640040468,250.17036148897952,True,11.260652809269525,44.37265853487628,1518.6642720517036,370.3703703703703,38.61768194022179,0.8703035431124516,1.83104904039894,6.386511960208393,5.783219476128593,True
RO4003C,3.55,0.0027,2.128841,0.01733898305084746,40.70041245692691,31.902697680323904,1298.4529540778283,3.2743741806393127,251.8324195147083,True,11.261531334899805,42.24291391783617,1591.7966703984557,370.3703703703703,37.03589809575456,0.8767363484391862,1.9092505719917292,6.390008524510485,5.818698647078234,True
RO4003C,3.55,0.0027,2.226646,0.018135593220338985,40.70041245692691,31.85673548474775,1296.582273760453,3.2656372794105764,253.32622201484676,True,11.260204135870485,40.29871834259477,1664.9290687452078,370.3703703703703,35.56780839807722,0.8826039601483531,1.9880552863282632,6.393431186262118,5.851089903740487,True
RO4003C,3.55,0.0027,2.324452,0.01893220338983051,40.70041245692691,31.809934387840972,1294.6774498129105,3.257125587013924,254.67237519663297,True,11.25694530105357,38.516731856634344,1738.06146709196,370.3703703703703,34.201953067515554,0.8879765083605974,2.067447498138668,6.396782645885418,5.880797411505727,True
RO4003C,3.55,0.0027,2.422258,0.019728813559322034,40.70041245692691,31.762332428527067,1292.7400304350765,3.2488295915424033,255.88828651090193,True,11.251982963658469,36.877379926448455,1811.193865438712,370.3703703703703,32.92829776982095,0.8929131580252202,2.1474150937484526,6.400065463734164,5.908157691764009,True
RO4003C,3.55,0.0027,2.520064,0.02052542372881356,40.70041245692691,31.713965599204425,1290.7714805324115,3.240740334193255,256.98875585971564,True,11.245508727212744,35.364123011050594,1884.326263785464,370.3703703703703,31.73803225993524,0.8974641404232682,2.2279487944735465,6.403282069469177,5.933453116318952,True
RO4003C,3.55,0.0027,2.61787,0.021322033898305084,40.70041245692691,31.664867984329742,1288.7731873563605,3.232849368591789,257.9864419404865,True,11.237684858399557,33.962889850978485,1957.4586621322162,370.3703703703703,30.623398883961016,0.9016723552774689,2.3090415904262165,6.406434770668065,5.956922317429536,True
RO4003C,3.55,0.0027,2.715676,0.022118644067796615,40.70041245692691,31.6150718876076,1286.7464656810241,3.2251487237126444,258.892233064841,True,11.22864983906836,32.66163320082204,2030.5910604789685,370.3703703703703,29.577546870910233,0.9055746443863014,2.3906883007876205,6.409525760742891,5.978768300716705,True
RO4003C,3.55,0.0027,2.813482,0.02291525423728814,40.70041245692691,31.564607948885754,1284.6925625608442,3.217630870028384,259.7155442658887,True,11.218522697302463,31.449978211108473,2103.7234588257206,370.3703703703703,28.59440862104985,0.9092028118146676,2.4728852290845103,6.412557126231144,5.999164827839511,True
RO4003C,3.55,0.0027,2.911288,0.023711864406779665,40.70041245692691,31.51350525173375,1282.612661709096,3.2102886885586117,260.4645570594908,True,11.207406419318431,30.318941672790213,2176.8558571724725,370.3703703703703,27.66859461803022,0.912584446932112,2.5556298906344064,6.415530853518407,6.018261482224965,True
RO4003C,3.55,0.0027,3.009094,0.02450847457627119,40.70041245692691,31.461791422576866,1280.5078875326835,3.2031154425303936,261.1464142440017,True,11.195390661863962,29.260706002597146,2249.988255519225,370.3703703703703,26.795304045445555,0.9157435928944173,2.638920795374648,6.418448835044801,6.036187722602994,True
RO4003C,3.55,0.0027,3.1069,0.025305084745762714,40.70041245692691,31.409492722163375,1278.3793088548932,3.1961047513935545,261.7673791877445,True,11.182553926909156,28.268435907521145,2323.1206538659767,370.3703703703703,25.970248621230745,0.9187012930673345,2.722757273594804,6.421312875041863,6.053056151471129,True
RO4003C,3.55,0.0027,3.204706,0.02610169491525424,40.70041245692691,31.356634130061497,1276.2279423544544,3.1892505669630253,262.3329668707766,True,11.16896531911522,27.336128611538687,2396.253052212729,370.3703703703703,25.189587552357178,0.9214760403828564,2.8071393351921126,6.424124694841661,6.068965169450735,True
RO4003C,3.55,0.0027,3.302512,0.026898305084745767,40.70041245692691,31.303239422809916,1274.0547557462983,3.182547151485483,262.84805231096254,True,11.154685976723016,26.45849068760775,2469.385450559481,370.3703703703703,24.44987185059039,0.9240841489889623,2.8920675553297333,6.426885937795676,6.0840011454249066,True
